-0.07659148036327679,-0.0490559743338963,-0.053199666988803074,-0.049724311858881265,-0.03508772006171057,-0.0372598170179117,-0.028504595440608682,-0.013533834880945506,0.004143692654906772,0.020651629522035364,0.02289056023073499,0.024828739053191384,0.04240601596029592,0.04975772873513051,0.06603174746851437,0.06168755355611211,0.05239766195882112,0.08524645131183206,0.0937343378791411,0.1017209713027114,0.10964077097378322,0.12511278467718512,0.12748538289088174,0.1417543890493107,0.13580618507694453,0.14870509930915432,0.15976608534765546,0.1747034290310694,0.1745697615260724,0.18175438991966075,0.18683375510954647,0.19852966179678333,0.1970593192418164,0.23762740700840368,0.22416040587995667,0.24604845982321422,0.24725146736818715,0.2554051851730037,0.26800334751897026,0.26583125056276913,0.29186299716093345,0.2761570653237868,0.28658313071355224,0.29831245427703834,0.3229741089489835,0.32267335706274025,0.3259147940589173,0.3285881441588572,0.33724311510741245,0.3334001743387489,0.34579783542722,0.3672514699792373,0.3593316703081655,0.3630743604480813,0.36380953172556474,0.3786132079039817,0.4022055225359509,0.3956892316673475,0.3961236510585877,0.3976608273660531,0.404110284482158,0.4241604102317069,0.43812866450389265,0.4335171355814964,0.43826233200888964,0.42576442029167083,0.44568087853622274,0.4573099514709611,0.4503592412111175,0.4471178042149404,0.45844612526343553,0.44451128786749905,0.44611529792746296,0.46449457986454945,0.4776608291067532,0.4749874790068134,0.4761904865517863,0.4741854739768314,0.46686717807824607,0.4863158000553085,0.4870843882090412,0.499849634936254,0.48524646001533256,0.49827904175253934,0.4921303365226777,0.49577277603384573,0.5014870618724672,0.5055305038986262,0.48918965141274384,0.5024561512836954,0.5080033527410706,0.49938179866876453,0.4992147142875183,0.5059983401661157,0.4985129598862841,0.500651639966236,0.5070008464535931,0.4968086991975724,0.5041938288486563,0.49233083778017317,0.4988137117725273,0.49383459721138934,0.49994988556500175,0.5092397771622927,0.49523810601385776,0.47378447146184044,0.45978280031340546,0.4864494675603055,0.48357561620287015,0.46990811381692765,0.4704427838369156,0.47177945888688555,0.4713116226193961,0.47261488079311675,0.4606516390958859,0.45229742003357387,0.4520969187760784,0.4551044376385107,0.4629239866808348,0.43722640884516295,0.43722640884516295,0.4233249883254757,0.42439432836545166,0.40594821267586667,0.4108939103607554,0.4255973359104246,0.390643283353711,0.404243951987155,0.377443617235258,0.38519633252508356,0.37901421041897265,0.3742021802390809,0.3601002584618982,0.36424395111680496,0.36147035038811737,0.34285715031728614,0.34502924727348727,0.34071847023733426,0.33974938082610606,0.33891395891987486,0.31545531179290265,0.31976608882905566,0.2978780348857981,0.29490393289961503,0.2995488786982605,0.2762907328287838,0.2633249848440755,0.27124478451514733,0.2689390200539492,0.2549707657817635,0.24210526842580293,0.2308437811298063,0.2161403555801371,0.21533835055015516,0.20527987079913146,0.21206349667772884,0.18619883446081076,0.18593149945081677,0.1808187173846818,0.17490393028856488,0.1689557263161987,0.14656641922920244,0.13680869136442197,0.14038429712309153,0.12965747984708287,0.11729323563486105,0.11064327726126066,0.1182957419223385,0.10673350274009863,0.08791980141177191,0.06773600815722602,0.05473684329626849,0.06295739485358354,0.06232247420484782,0.03558897320544929,0.029707602985581616,0.004578112046146998,0.007050960888591362,-0.014770259302167688,-0.01490392680716468,-0.018780284452077467,-0.039532164602860576,-0.043742691010265844,-0.04969089498263202,-0.058111947797442554,-0.07107769578215084,-0.09751044489530614,-0.08467836441559484,-0.09577276733034523,-0.09971595872775652,-0.11007519036502345,-0.11949874946731143,-0.12106934265102609,-0.13493734629446408,-0.15274854133531335,-0.1654803711862769,-0.17196324517863104,-0.18258981182589196,-0.1855304969358258,-0.1901754427344713,-0.19842941116803559,-0.2216207232850138,-0.23949875207836158,-0.2261320015786623,-0.25182957941433415,-0.23893066518212436,-0.2361236475771875,-0.2522305819293251,-0.25697577835671837,-0.26807018127146875,-0.27903091668122215,-0.29520468478585826,-0.2993817943170143,-0.2880200563922699,-0.3152213936591579,-0.3261152953164128,-0.33356725871999515,-0.3397827977023553,-0.34342523721352336,-0.3578947446294478,-0.3543525557470275,-0.35478697513826774,-0.3523475431720726,-0.3733667583328497,-0.37811195476024295,-0.37246450267412,-0.4012364331247227,-0.3961236510585877,-0.4007017631047347,-0.42529658402418136,-0.41550543928315165,-0.40467837137839524,-0.41854637502183323,-0.41420218110943097,-0.4218546457705088,-0.42930660917409114,-0.4424060246637964,-0.431311621749046,-0.4487218142749043,-0.4566081970697269,-0.46121972599212313,-0.4568086983272224,-0.47218046140187653,-0.4641938279783062,-0.46422724485455547,-0.4834753655741224,-0.4840100355941104,-0.4947034359938698,-0.4823726086578972,-0.5015873125012149,-0.48601504816906527,-0.4956056916525995,-0.49259817279016715,-0.4976107042275544,-0.4872848894665367,-0.49717628483631415,-0.5020885656449536,-0.5155889836496499,-0.4967752823213232,-0.4911612471114495,-0.5015538956249657,-0.49413534909763257,-0.5046616651161457,-0.4912949146164465,-0.5041269950961578,-0.49704261733131716,-0.5018880643874581,-0.5162573211746349,-0.49517127226135926,-0.500651639966236,-0.5009858087287284,-0.4985463767625333,-0.4903926589577168,-0.4952046891376085,-0.48685047007529647,-0.49246450528517016,-0.48905598390774685,-0.47371763770934194,-0.4668003443257476,-0.47933167291921563,-0.5008521412237315,-0.4746533102443209,-0.4552381051435077,-0.4706432850944111,-0.45727653459471185,-0.44380953346626484,-0.450158739953622,-0.45326650944480207,-0.12021721230667026,-0.450158739953622,-0.4316457905115385,-0.4163074443131336,-0.4234586558304727,-0.41827904001183924,-0.43598998442394077,-0.404778622007143,-0.4012364331247227,-0.4176107024868543,-0.4083876446420618,-0.408688396528305,-0.3621052710368531,-0.3702924057179189,-0.3655137924142764,-0.3555889801682497,-0.3535839675932948,-0.3395154626923613,-0.33634085944868275,-0.34232248029729817,-0.3190977513040707,-0.3095405246967857,-0.32344194521647296,-0.31926483568531694,-0.29824562052453985,-0.3043943257544015,-0.286148711322312,-0.2813700980186695,-0.2723475414313725,-0.26188805916535784,-0.26382623798781424,-0.2435421941045206,-0.24397661349576083,-0.22058480012128712,-0.21894737318507396,-0.22893901918359916,-0.19528822480060626,-0.2024728531941946,-0.1810192186421773,-0.18589808257456752,-0.16785296939997352,-0.16046783974888967,-0.1535505463652953,-0.15578947707399493,-0.1484043474229111,-0.1227401864634885,-0.11862991068483097,-0.11475355303991819,-0.12611529096466256,-0.09076023589295801,-0.09774436302905087,-0.06299081172983279,-0.07371762900584145,-0.04377610788651509,-0.0436424403815181,-0.03328320874425117,-0.02128655017077108,-0.020417711388290627,-0.003074352614930831,-0.01851294944208348,-0.001871345069957897,0.004310777036153013,0.040935673405329,0.033918129392986884,0.048654971818905324,0.06105263290737639,0.06873851444470347,0.07525480531330686,0.07709273350701551,0.08658312636180199,0.10118630128272343,0.12878864106460242,0.11475355303991819,0.10051796375773847,0.1245446977809479,0.15311612697405508,0.16628237621625885,0.1529156257165596,0.1755388509373006,0.1715956595398893,0.18349206748462166,0.18947368833323708,0.19946533433176228,0.1928822097106604,0.21804511752634426,0.23699248635966796,0.23545531005220255,0.23294904433350894,0.2541687607517815,0.25667502647047513,0.2764912340862793,0.2622556448040996,0.29714286360831466,0.3009858043769782,0.2935672578496451,0.30850460153305903,0.31692565434786957,0.31933166943781544,0.33306600557625643,0.32808689101511845,0.3350710181512113,0.35832916402068804,0.3453299991597305,0.3609356803681294,0.37139516263414407,0.3758396071752941,0.3754386046603031,0.40233919004094787,0.39963242306475877,0.38810360075876815,0.4075522227358306,0.4145029329956742,0.40788639149832306,0.4190142112893227,0.42008355132929864,0.41938179692806443,0.4099916547020257,0.4422389402825502,0.4384294163901359,0.4448120397537423,0.4545363507422735,0.4628571529283363,0.4483542286361626,0.45837929151093704,0.44798664299742086,0.4713450394956453,0.47622390342803556,0.47913117166172015,0.47274854829811375,0.47565581653179834,0.4873517232190352,0.4894569864227378,0.48614871567406226,0.4870175544565427,0.49370092970639234,0.49480368662261753,0.5009858087287284,0.49944863242126303,0.48955723705148557,0.4943024334788788,0.49323309343890287,0.4959064435388427,0.49904762990627205,0.500250637451245,0.4949707710038638,0.5038596600861638,0.4976107042275544,0.4992147142875183,0.4922640040276747,0.5080367696173198,0.517761080605851,0.49607352792008896,0.4919298352651822,0.4934001778201491,0.5129824673022085,0.49343359469639836,0.48517962626283406,0.4891562345364946,0.4799331766917021,0.4892230682889931,0.4785630847654829,0.47004178132192465,0.4723141289068735,0.4720133770206303,0.4759899852942908,0.4663993418107566,0.45637427893598215,0.44785297549242387,0.45025899058236973,0.4369924907114182,0.4498245711911295,0.4433751140750246,0.44868839739865507,0.43445280811647535,0.41737678435310954,0.4232581545729772,0.4188137100318272,0.40594821267586667,0.3982623311385396,0.40989140407327795,0.4110944116182509,0.37319967395160347,0.3763408603190328,0.37714286534901476,0.37263158705536625,0.36664996620675083,0.3560902333119884,0.34516291477848426,0.3386800407861301,0.33176274740253575,0.31622389994663536,0.3177276593778515,0.318462830655335,0.3027903156944376,0.30345865321942256,0.29734336486581014,0.29139516089344397,0.2700417769701744,0.26509607928528567,0.25156224440434016,0.2631579004628293,0.23989975459335255,0.2408354271283315,0.22977444108983036,0.23331662997225067,0.20985798284527846,0.1936507978643931,0.20030075623799348,0.195388475429354,0.1853968294308288,0.16681704623624682,0.15592314457899192,0.1436257341192686,0.1463993348479562,0.11675856561487308,0.12157059579476481,0.11345029486619751,0.10492899142263923,0.09453634290912305,0.08882205707050161,0.08781955078302417,0.06125313416487188,0.07348371087209671,0.05557226520249969,0.04384294163901359,0.03091061053055455,0.01617376810463611,0.022857143354485743,0.007017544012342114,-0.005714285838621436,-0.011562239182239864,-0.022857143354485743,-0.02309106148823048,-0.04818713555141585,-0.04711779551143991,-0.04818713555141585,-0.06786967566222302,-0.06756892377597978,-0.09286549909666064,-0.08949039459548658,-0.11054302663251292,-0.10960735409753397,-0.11572264245114638,-0.12949039546583663,-0.1334335868632479,-0.14569758044672199,-0.1661821255875111,-0.15488722141526523,-0.1781787841609912,-0.18362573498961865,-0.1882372639120149,-0.20310777384293033,-0.21025898536026943,-0.21423559363392997,-0.21360067298519425,-0.2337510493634909,-0.23572264506219653,-0.2527652519493131,-0.25453634639052325,-0.2730158789563575,-0.28387636373736314,-0.2952381016621075,-0.27117795076264883,-0.2943358460033778,-0.3014202237682184,-0.3010526381294767,-0.3145196392579237,-0.32848789353010943,-0.3378446188798989,-0.3508772006171057,-0.3439933241097606,-0.35465330763327074,-0.3686215619054565,-0.3544862232520245,-0.37734336660651024,-0.3737009270953422,-0.3914787052599422,-0.3959231498010922,-0.3941186384836328,-0.3994653386835125,-0.41834587376433774,-0.4121303347819776,-0.427268179722887,-0.4220551470280043,-0.4154720224069024,-0.42305765331548173,-0.4338513043439889,-0.45166249938483816,-0.4477193079874269,-0.44116960024257423,-0.45547202327725245,-0.4576775371097028,-0.4707101188469096,-0.45610694392598816,-0.46579783803827013,-0.46476191487454344,-0.47572265028429683,-0.47365080395684345,-0.4832748643166269,-0.47191312639188254,-0.45423559885603026,-0.4797995091867051,-0.4916625002551882,-0.48106935048417654,-0.49396826471638633,-0.5059649232898664,-0.5051629182598845,-0.48267336054414045,-0.5068671789485961,-0.505096084507386,-0.5025564019124431,-0.4941687659738818,-0.4987468780200288,-0.4943024334788788,-0.49697578357881866,-0.49413534909763257,-0.49744361984630814,-0.5027903200461878,-0.5018546475112089,-0.5068003451960976,-0.49259817279016715,-0.5008855580999807,-0.49356726220139535,-0.4814703529991675,-0.5089390252760495,-0.48287386180163594,-0.47759399535425473,-0.48558062877782504,-0.482071856771654,-0.48447787186159985,-0.4752213971405581,-0.47197996014438104,-0.47107770448565134,-0.46623225742951035,-0.4578780383671983,-0.45851295901593403,-0.4563408620597329,-0.4485547298936581,-0.45630744518348365,-0.4467836354524479,-0.44160401963381446,-0.42980786231782986,-0.44972432056238176,-0.4364912375676795,-0.42800335100037046,-0.4147702680056682,-0.4074185552308336,-0.39371763596864184,-0.40086884748598095,-0.39461989162737154,-0.3873015957287862,-0.3707936588616576,-0.3898078614474798,-0.38309106932138093,-0.36701755184549256,-0.3485714361559076,-0.3468003417146974,-0.3442272422435053,-0.3410192221235775,-0.3264494640789053,-0.3085380184093083,-0.3231077764539805,-0.3121470410442271,-0.30920635593429324,-0.2893901483184891,-0.2849457037773391,-0.2788638322999759,-0.26238931230909657,-0.2744193877588259,-0.26058480099163717,-0.2429072734557849,-0.2370927369884157,-0.22790309601987246,-0.23816207702839165,-0.22385965399371344,-0.21781119939259952,-0.1937176316168916,-0.21186299542023335,-0.1998997537230025,-0.1737343396198412,-0.16614870871126186,-0.16247285232384456,-0.1472347567541874,-0.13824561704313965,-0.14649958547670394,-0.11451963490617345,-0.11675856561487308,-0.11201336918747984,-0.09881370306902681,-0.08781955078302417,-0.07582289220954408,-0.06613199809726211,-0.077159567259514,-0.03451963316547335,-0.05149540630009142,-0.03204678432302899,-0.007017544012342114,-0.010158730379771441,0.01019214725602069,0.007284879022336099,0.011228070419747382,0.022690058973239502,0.04287385222778539,0.048621554942656076,0.04745196427393239,0.05741019339620834,0.06760234065222903,0.08775271703052567,0.09968254185150727,0.0881871364217659,0.11027569162251893,0.12056808950728737,0.12785296852962347,0.13520468130445806,0.1525146232015686,0.14603174920921447,0.15732665338146035,0.17597327032854082,0.19057644524946227,0.17777778164600022,0.1964912323455792,0.20608187582911341,0.20878864280530252,0.21771094876385177,0.22927318794609164,0.23946533520211233,0.2506265718693612,0.2584461209116853,0.267969930642721,0.2728822114513605,0.28000000609245035,0.2900250689672248,0.29019215334847104,0.29423559537463007,0.28574770880732103,0.31849624753158423,0.30713450960683986,0.3283208091488632,0.3343024299974786,0.34202172841105494,0.3389473757961241,0.35779449400070007,0.35979950657565496,0.3580284121344448,0.3798162154489546,0.3701587382129219,0.3715622470153903,0.3855639181638253,0.40247285754594486,0.409089399043296,0.41266500480196555,0.39662490420232643,0.4207518888542836,0.418379290640587,0.43141187237779377,0.4390643370388716,0.427268179722887,0.436424403815181,0.4511278293648502,0.45256475504356786,0.46783626748947427,0.4596157159321592,0.47010861507442314,0.45624061143098515,0.47157895762939006,0.46977444631193066,0.4675689324794803,0.47191312639188254,0.48608188192156376,0.48390978496536263,0.4922640040276747,0.4823726086578972,0.49106099648270174,0.48481204062409233,0.48711780508529046,0.490559743338963,0.49988305181250325,0.4922305871514254,0.49530493976635626,0.4944361009838758,0.48571429628282203,0.5031579056849296,0.49654136418757844,0.5160234030408901,0.49757728735130513,0.4812364348654228,0.48197160614290624,0.49487052037511603,0.5030242381799326,0.48481204062409233,0.5071345139585901,0.4943024334788788,0.5012865606149717,0.47441939211057615,0.49106099648270174,0.49370092970639234,0.4852798768915818,0.49142858212144347,0.4818713555141585,0.4713116226193961,0.48280702804913744,0.4647953317507927,0.4689724412819487,0.44999165557237575,0.4675689324794803,0.46733501434573554,0.45851295901593403,0.42827068601036444,0.44320802969377837,0.4366249050726765,0.4302422817090701,0.4344193912402261,0.43271513055151445,0.4344862249927246,0.4309440361103043,0.4056140439133742,0.3882706851400144,0.4158396080456441,0.41015873908327194,0.39094403523995425,0.3822556474151497,0.3751044358978106,0.37246450267412,0.3756391059177986,0.36882206316295196,0.3708604926141561,0.3426900659360399,0.3416541427723132,0.3310275761250523,0.3254135409151786,0.3131495473317045,0.3192982525615662,0.3213700988890196,0.29340017346839886,0.2946031810133718,0.28644946320855524,0.27000836009392515,0.2712113676388981,0.26232247855659807,0.24504595353573677,0.2473517179969349,0.22713450786613976,0.23248120806601946,0.23946533520211233,0.23391813374473713,0.20210526755545288,0.195655810439348,0.186098583832063,0.20046784061923972,0.1756725184422976,0.1634085248588235,0.16434419739380246,0.14482874166424153,0.13811194953814265,0.1162907293473836,0.11007519036502345,0.11164578354873811,0.10923976845879224,0.08678362761929748,0.09279866534416215,0.06215538982360158,0.08421052814810537,0.05908103720867075,0.028638262945605675,0.029573935480584623,0.021921470819506794,0.01781119504084927,0.011294904172245879,0.0021720969562011305,-0.009356725349789485,-0.0027736007286875974,-0.03284878935301094,-0.05386800451378804,-0.043375105371524114,-0.06365914925481775,-0.07401838089208468,-0.08137009366691927,-0.08741854826803319,-0.07949874859696138,-0.09831244992528809,-0.11655806435737759,-0.11077694476625766,-0.12952381234208588,-0.14489557541674003,-0.15642439772273065,-0.16975773134618066,-0.1899081077244773,-0.16050125662513892,-0.17640768971978105,-0.1809523848896788,-0.1916457852894382,-0.20741855087908334,-0.21978279509130516,-0.2262656690836593,-0.2465831298432022,-0.23725982136966195,-0.24972431621063151,-0.25446951263802475,-0.26897243693019846,-0.2680367643952195,-0.2792648348149669,-0.2923308334284229,-0.2846783687673451,-0.29881370742077706,-0.31441938862917596,-0.32016709134404664,-0.3223057714239985,-0.33182958115503425,-0.3289557297975989,-0.3379114526323974,-0.34626567169470945,-0.368287393142964,-0.363842948601814,-0.3797493816964561,-0.4002673437134945,-0.385931503802567,-0.3981286636335426,-0.39595656667734147,-0.4025062744221941,-0.4105597415982629,-0.4276023484853795,-0.41350042670819676,-0.42355890645922045,-0.43298246556150843,-0.42910610791659565,-0.4255305021579261,-0.45179616688983515,-0.4451127916399855,-0.4435087815800216,-0.44147035212881747,-0.45430243260852876,-0.46025063658089493,-0.46081872347713215,-0.4788972535279754,-0.463492073577072,-0.4790309210329724,-0.47906433790922165,-0.4829072786778852,-0.4985129598862841,-0.48885548265025136,-0.48240602553414647,-0.4849791250053386,-0.48267336054414045,-0.5073684320923348,-0.49279867404766264,-0.48898915015524835,-0.49543860727135325,-0.49781120548504987,-0.4975438704750559,-0.5090392759047973,-0.495538857900101,-0.5054302532698784,-0.4956056916525995,-0.5116792091284879,-0.49640769668258145,-0.48551379502532654,-0.4820050230191555,-0.4928320909239119,-0.49336676094389986,-0.4993483817925153,-0.5121804622722266,-0.4952046891376085,-0.4975438704750559,-0.4752213971405581,-0.5012197268624732,-0.49697578357881866,-0.485981631292816,-0.4827067774203897,-0.4874853907240322,-0.4753550646455551,-0.4797326754342066,-0.46275690229958855,-0.4641938279783062,-0.4553717726485047,-0.4715455407531408,-0.4528655069298111,-0.4609189741058799,-0.4521637525285769,0.0,-0.44491229038249,-0.4344193912402261,-0.450158739953622,-0.42162072763676406,-0.4054803764083772,-0.4297076116890821,-0.40614871393336216,-0.40648288269585464,-0.4113951635044941,-0.41106099474200164,-0.39538847978110425,-0.37707603159651626,-0.3936842190923926,-0.37456976587782265,-0.3632414448293275,-0.35779449400070007,-0.3419883115348057,-0.3472681779821869,-0.3433918203372741,-0.3361737750674365,-0.32060151073528687,-0.3031579013331793,-0.3018880600357079,-0.3110442841280019,-0.2934335903446481,-0.2846115350148466,-0.2823391874298977,-0.281837934286159,-0.2782957454037387,-0.25794486776794656,-0.26071846849663416,-0.24401003037201008,-0.23662490072092623,-0.2343859700122266,-0.2209858026362781,-0.20517962017038371,-0.20735171712658484,-0.19445280289437505,-0.17761069726475398,-0.17557226781354984,-0.18395990375211113,-0.15712615212396486,-0.1427903122130374,-0.1480701786604186,-0.13874687018687837,-0.12591478970716707,-0.11993316885855165,-0.09664160611282568,-0.09306600035415613,-0.08588137196056778,-0.0836758581281174,-0.07655806348702754,-0.05981620848615421,-0.05420217327628052,-0.055171262687508715,-0.04023391900409479,-0.009189640968543245
